Year,Month,AGE_BEN_SNDS,BEN_SEX_COD,RAC,FLT_PAI_MNT
2023,4,0,0,18.15,1809.6
2023,4,0,1,228449575.85022324,600885859.7092111
2023,4,0,2,236714050.67023158,561494339.1391783
2023,4,20,1,87667064.01003483,261335584.89981985
2023,4,20,2,136879117.6901295,399224094.76931435
2023,4,30,1,116926659.37007377,356904176.7096623
2023,4,30,2,185695135.44015804,584955208.5090513
2023,4,40,1,165907458.58009958,496877472.38939404
2023,4,40,2,232428738.08017907,662327427.5488949
2023,4,50,1,240366650.93015966,808525239.278388
2023,4,50,2,299117208.0502698,912230648.0381858
2023,4,60,1,251556277.76017833,1372097148.8359113
2023,4,60,2,300808124.29028344,1062033004.7674202
2023,4,70,1,237421889.35019502,1205756399.2772727
2023,4,70,2,298368227.6203557,1184711583.6273112
2023,4,80,0,7329.3600000000015,23726.56
2023,4,80,1,137110639.1700298,821039641.2489533
2023,4,80,2,243114716.2701944,1214603618.0873814
2023,4,99,0,2138.2400000000007,9424669.819999991
2023,4,99,1,216540.9799999982,3021503.380000027
2023,4,99,2,213761.4399999973,1794572.2800000724
2023,5,0,0,0.0,1609.12
2023,5,0,1,237149556.51022232,625286664.9391838
2023,5,0,2,244155377.17022035,579118822.5692269
2023,5,20,1,90420735.60004504,270854505.1098021
2023,5,20,2,139636103.56013057,413242289.5993432
2023,5,30,0,0.0,787.2
2023,5,30,1,121249983.1500918,370675436.35966575
2023,5,30,2,195118698.93014842,617100831.9390794
2023,5,40,1,172218743.2100967,521387451.6594081
2023,5,40,2,239758941.8001791,691707253.8489468
2023,5,50,1,246500303.9801622,841608389.1285129
2023,5,50,2,304791011.02027345,946627694.5082256
2023,5,60,0,176.76000000000005,505.04
2023,5,60,1,260388022.32018596,1401065387.6264067
2023,5,60,2,315443526.6803179,1121965311.2173746
2023,5,70,0,283.56,718.49
2023,5,70,1,250933297.3902167,1278660355.047261
2023,5,70,2,319462742.13043094,1264561280.5370686
2023,5,80,0,738.04,2608.54
2023,5,80,1,147426930.78003287,871382853.98902
2023,5,80,2,265026272.9302088,1289500044.327472
2023,5,99,0,471.4100000000001,801635.5000000002
2023,5,99,1,278520.8199999974,1944940.900000057
2023,5,99,2,285358.9499999962,1826933.5500000631
2023,6,0,0,0.0,9408.56
2023,6,0,1,257043986.52015606,687985149.7892809
2023,6,0,2,259187727.040156,626044958.4592968
2023,6,20,1,101392912.89008082,297644147.7597701
2023,6,20,2,154241085.6401515,448637393.8693967
2023,6,30,1,135504584.12011942,403676061.1896319
2023,6,30,2,215437988.93011516,667912573.0791813
2023,6,40,1,192986476.97009975,566057669.8794734
2023,6,40,2,268491363.9001429,757439683.9690858
2023,6,50,1,280505164.88015264,917667320.0187962
2023,6,50,2,346545069.38029647,1043800861.8983841
2023,6,60,1,291837854.7701909,1806539104.2952054
2023,6,60,2,351352818.85033536,1213150132.0273619
2023,6,70,0,408.39000000000004,886.6
2023,6,70,1,270513680.7702056,1353260804.3173583
2023,6,70,2,344631984.17043614,1345180660.0471525
2023,6,80,0,2197.1799999999994,7325.8099999999995
2023,6,80,1,151920998.090071,911191311.1993607
2023,6,80,2,265343982.61017293,1335548208.3277533
2023,6,99,0,630.25,191995833.00000006
2023,6,99,1,230498.54999999964,14653127.149999565
2023,6,99,2,245236.2699999985,10102835.839999687
2023,7,0,0,33444.629999999976,169855.11
2023,7,0,1,217266334.8802356,572289025.3292998
2023,7,0,2,223405872.84023896,533081758.37926495
2023,7,20,1,93455157.20005235,275432922.9297875
2023,7,20,2,141775395.4401647,412094845.21931154
2023,7,30,0,0.0,845.25
2023,7,30,1,121842626.9301009,365150674.79963714
2023,7,30,2,187557148.85016516,584783599.4090841
2023,7,40,1,170288190.3401191,504834726.25936735
2023,7,40,2,230585406.40019578,651594502.1089671
2023,7,50,1,250491837.35018003,822068764.2985728
2023,7,50,2,303707491.75030696,913580599.9082457
2023,7,60,0,0.0,24.0
2023,7,60,1,251949018.47017947,1480681936.9753485
2023,7,60,2,293536331.1302811,1048828082.0876733
2023,7,70,1,231675443.90021604,1200994502.4676218
2023,7,70,2,286342176.2803564,1159655942.7378194
2023,7,80,0,32195.230000000003,87989.32999999997
2023,7,80,1,137338127.76003572,838110250.8892237
2023,7,80,2,244243581.73020798,1236061041.7477446
2023,7,99,0,225.35000000000002,7412255.92
2023,7,99,1,204142.17999999903,2621333.2100000707
2023,7,99,2,209727.35999999766,2013953.8800000704
2023,8,0,0,11691.449999999997,57482.330000000016
2023,8,0,1,180171231.870221,467405556.8194131
2023,8,0,2,186800853.5202529,442259228.25934625
2023,8,20,1,76102670.5999939,238774157.31983778
2023,8,20,2,118681334.4601023,364024444.9693311
2023,8,30,1,92591727.65003242,311118472.4796902
2023,8,30,2,143752401.43014193,494768369.1390576
2023,8,40,1,125323608.3700721,419000106.84942466
2023,8,40,2,172769217.030172,537390459.6890892
2023,8,50,1,180647374.89014485,689340223.6685269
2023,8,50,2,219034118.86023232,755434260.3083347
2023,8,60,1,181009332.49015403,1199955508.536748
2023,8,60,2,207798217.22022653,885292757.5477151
2023,8,70,1,172296077.68012002,1081422140.0381558
2023,8,70,2,210685346.19026244,1016793683.1681218
2023,8,80,0,9438.120000000003,25309.750000000004
2023,8,80,1,108369791.14000563,779111157.4089651
2023,8,80,2,196005639.88018817,1140481828.2979324
2023,8,99,0,0.0,394994.2
2023,8,99,1,137157.5199999994,1629930.9600000395
2023,8,99,2,143235.32999999914,1249473.4700000393
2023,9,0,0,544.5,1309.2000000000005
2023,9,0,1,261711075.24017173,670044394.459242
2023,9,0,2,266933492.4101558,615455030.6292531
2023,9,20,1,97791104.95006172,289195084.51978195
2023,9,20,2,151075842.95015243,438503496.46932966
2023,9,30,1,129430992.68010801,392280237.17965305
2023,9,30,2,203569553.9601348,637949176.429153
2023,9,40,1,185790999.33010384,547146352.4894344
2023,9,40,2,254480162.310136,719411722.7190185
2023,9,50,1,263061127.2901192,874680823.9087733
2023,9,50,2,319336515.8902336,979117695.7783732
2023,9,60,1,263906334.25014648,1377588144.026752
2023,9,60,2,311762825.2502513,1130343206.5478127
2023,9,70,0,0.0,153.0
2023,9,70,1,241901979.6901679,1273854529.717683
2023,9,70,2,307279021.3703354,1263692196.6975863
2023,9,80,0,0.0,35.0
2023,9,80,1,137046625.14005044,867563308.8693206
2023,9,80,2,240079485.78013965,1269422659.108011
2023,9,99,0,977.1400000000001,189370375.77999994
2023,9,99,1,205264.7499999989,18846848.759999778
2023,9,99,2,187690.8499999984,5153412.369999839
2023,10,0,0,6314.4,32172.09000000001
2023,10,0,1,268480036.0801693,699905815.629116
2023,10,0,2,272944045.70017654,645892547.1590941
2023,10,20,1,99408832.32004914,294692995.3797953
2023,10,20,2,155928765.2401142,449326004.07924235
2023,10,30,1,134424948.74007753,401056866.6996085
2023,10,30,2,213706901.88013783,662461189.419024
2023,10,40,1,190489371.15008846,556992767.4394178
2023,10,40,2,266931410.98015597,747251260.558872
2023,10,50,1,276763787.5701326,906429384.5983694
2023,10,50,2,343624877.4802825,1032734278.2381411
2023,10,60,1,294865864.79019356,1479300666.0459487
2023,10,60,2,348727322.4903326,1216905672.9472075
2023,10,70,1,277049450.9702043,1381783585.4867702
2023,10,70,2,348550098.6104476,1368831020.5667408
2023,10,80,0,2787.5599999999995,12600.019999999999
2023,10,80,1,156351849.740036,930706376.748916
2023,10,80,2,270868898.5001875,1352865735.6671803
2023,10,99,0,645.8699999999999,7904328.549999999
2023,10,99,1,211023.1499999986,2806239.000000055
2023,10,99,2,210188.04999999824,2544766.490000052
2023,11,0,0,500.67,1215.27
2023,11,0,1,268708003.20013213,695924865.9493494
2023,11,0,2,277470586.84011763,647400479.7593162
2023,11,20,1,98505800.57006098,287341178.1598269
2023,11,20,2,153096064.37015373,439882887.20942914
2023,11,30,1,133416947.46009909,395359089.589731
2023,11,30,2,211004575.8101108,649553504.2692027
2023,11,40,1,188973770.50007963,549588056.2595161
2023,11,40,2,262795891.3701185,734533102.499105
2023,11,50,0,60.0,60.0
2023,11,50,1,271539577.04010355,890588869.2688334
2023,11,50,2,333821932.06020516,1008952200.2384322
2023,11,60,1,294900515.02015114,1473396387.5766098
2023,11,60,2,349027570.4102611,1215238840.4176185
2023,11,70,1,282381746.3801918,1380234421.6077778
2023,11,70,2,350446914.69034886,1363748042.2074986
2023,11,80,0,363.0100000000001,831.8000000000001
2023,11,80,1,157556845.48004913,921542474.5693071
2023,11,80,2,272069889.10016036,1335089976.3881893
2023,11,99,0,1039.2700000000002,190480104.32
2023,11,99,1,206704.31999999902,12829457.379999623
2023,11,99,2,240407.2199999979,10353016.759999726
2023,12,0,0,0.0,9061.62
2023,12,0,1,259338502.84016365,674056097.809677
2023,12,0,2,265922090.6601762,620523602.6996081
2023,12,20,1,96712237.36997734,277296134.989966
2023,12,20,2,146638564.2900358,412516853.6198654
2023,12,30,1,128933134.54002082,376687493.0799138
2023,12,30,2,197260652.34006512,598000954.6395079
2023,12,40,1,186011739.13004306,527191184.489715
2023,12,40,2,247595145.68009847,677078647.5494933
2023,12,50,1,268049670.5601107,853534001.0093491
2023,12,50,2,313648147.12016624,927370318.3391533
2023,12,60,0,0.0,281.76
2023,12,60,1,277707527.5901406,1808774438.6382792
2023,12,60,2,313981331.3101829,1084908815.7587078
2023,12,70,1,256834185.41008985,1265874391.8989282
2023,12,70,2,306167134.0101718,1206231560.7488518
2023,12,80,0,337.1600000000001,772.6200000000001
2023,12,80,1,146191704.03999132,867973153.1095713
2023,12,80,2,249213965.7100894,1245317871.6090736
2023,12,99,0,592.6200000000001,240718881.57999998
2023,12,99,1,189624.26999999973,15063876.66
2023,12,99,2,209262.82999999955,25360677.82000004
2024,1,0,0,0.0,82423.73
2024,1,0,1,264278019.87005082,695286379.1589506
2024,1,0,2,272130691.5800385,649893885.3889334
2024,1,20,1,101521273.44011904,305105106.09970933
2024,1,20,2,156956150.9301975,462782579.389188
2024,1,30,1,134851893.68015748,411750693.37961394
2024,1,30,2,211082716.7800409,672039510.0390137
2024,1,40,1,187011077.12007865,567906273.5793699
2024,1,40,2,255966563.29006973,752765274.0788658
2024,1,50,0,0.0,1620.26
2024,1,50,1,266711402.45003697,923929107.2186712
2024,1,50,2,320617043.33014464,1033152733.9082544
2024,1,60,0,0.0,197.99
2024,1,60,1,282112022.54009664,1934181971.6751475
2024,1,60,2,327358062.8802015,1218283806.597088
2024,1,70,0,0.0,74.82
2024,1,70,1,266757730.1501205,1412644975.566715
2024,1,70,2,326327953.7603025,1369881462.2567594
2024,1,80,1,147901265.9600848,943457868.9693166
2024,1,80,2,252098743.95009735,1350297833.9274294
2024,1,99,0,1137.75,83519610.32000002
2024,1,99,1,217880.4200000006,6350333.709999977
2024,1,99,2,215049.979999999,4454167.260000006
2024,2,0,0,20.0,1638.6
2024,2,0,1,252003731.15021887,662217536.9589083
2024,2,0,2,259808413.48023668,623170884.5388783
2024,2,20,1,99708033.11007683,291772395.44976836
2024,2,20,2,156400506.32015878,447071401.949103
2024,2,30,0,11.7,61.0
2024,2,30,1,132618629.45011023,393755735.70956886
2024,2,30,2,211134105.49015105,650340612.1687824
2024,2,40,1,186064235.7600913,543257788.519311
2024,2,40,2,259370719.83016288,732510138.2486861
2024,2,50,1,267595397.00013137,879586452.69835
2024,2,50,2,329631222.2002729,1000608273.8280292
2024,2,60,0,0.0,238.8
2024,2,60,1,283062157.90019566,1515896984.1555383
2024,2,60,2,335311475.06029975,1167440834.7668648
2024,2,70,0,0.0,3.0
2024,2,70,1,262433095.03018433,1324380795.276371
2024,2,70,2,326673720.7104045,1294749794.08658
2024,2,80,0,1142.44,3417.6
2024,2,80,1,142169571.6200298,878998675.4589494
2024,2,80,2,240222338.94015864,1249933293.8270957
2024,2,99,0,913.3199999999999,3507806.84
2024,2,99,1,210751.3799999982,1731607.6100000576
2024,2,99,2,202719.39999999825,1590095.8500000609
2024,3,0,0,0.0,211.72
2024,3,0,1,277252748.2500815,700748509.8390994
2024,3,0,2,289420316.58007723,661263775.4390806
2024,3,20,1,105946189.51010151,303282076.1598023
2024,3,20,2,164595108.0501151,465754933.029316
2024,3,30,1,139221759.7301139,409325894.16964144
2024,3,30,2,220963009.64005336,675412094.98917
2024,3,40,1,196988591.3100472,566646786.6394545
2024,3,40,2,276587051.49004817,765377374.8590604
2024,3,50,0,0.0,27.5
2024,3,50,1,281813307.2000353,912986820.7989979
2024,3,50,2,349202265.15012884,1039488154.3587067
2024,3,60,0,0.0,2.1
2024,3,60,1,298020170.9500898,1567229617.475785
2024,3,60,2,355703978.80014277,1220601518.767351
2024,3,70,1,280034841.9701084,1384971597.1462455
2024,3,70,2,353000233.9502925,1365412552.5265286
2024,3,80,0,150.0,1139.2
2024,3,80,1,154347078.22006616,925408403.1395831
2024,3,80,2,261983157.93006328,1316251203.4978755
2024,3,99,0,1204.83,7314701.76
2024,3,99,1,180936.6399999989,1792990.6000000292
2024,3,99,2,224994.60999999914,1661355.320000043
2024,4,0,0,0.0,39109.19
2024,4,0,1,260011535.35021496,671235044.788925
2024,4,0,2,269560999.20018256,635182855.3588985
2024,4,20,0,7.949999999999999,38.96
2024,4,20,1,101122709.74008584,295125361.5897899
2024,4,20,2,157285913.59015295,453911908.25908226
2024,4,30,1,133496501.52011919,396218935.5595962
2024,4,30,2,211830491.49014312,656369766.7088143
2024,4,40,1,182044318.18008173,540096786.9693558
2024,4,40,2,257220327.200135,734102605.8487374
2024,4,50,0,0.0,0.01
2024,4,50,1,264802185.06011248,883480025.2884082
2024,4,50,2,330966874.5201929,1009208264.1281464
2024,4,60,1,283233449.9701211,1583203799.5052397
2024,4,60,2,339465558.72022206,1190679040.796731
2024,4,70,1,268234990.2901747,1360954014.6162066
2024,4,70,2,338476652.3403795,1334509507.6863327
2024,4,80,0,8104.22,24537.63000000001
2024,4,80,1,148540688.46003675,914010860.8989917
2024,4,80,2,255735605.98016402,1300378620.7670085
2024,4,99,0,1359.17,845171.9299999999
2024,4,99,1,187097.06999999925,1699741.4500000477
2024,4,99,2,207954.70999999825,1662554.4400000633
2024,5,0,0,0.0,376.94
2024,5,0,1,248548337.23007533,639876722.6493721
2024,5,0,2,257036346.7700555,601306566.2793541
2024,5,20,1,96317241.33006656,280325622.0098762
2024,5,20,2,148726779.31012544,433203444.6194324
2024,5,30,1,127248628.28012554,378305916.9397436
2024,5,30,2,202237850.37005523,634288503.7993052
2024,5,40,1,177422189.18004778,523964279.76956314
2024,5,40,2,248151858.84005925,707659487.2392873
2024,5,50,0,0.0,693.2
2024,5,50,1,253566914.11004928,848473542.0791608
2024,5,50,2,311161735.1100247,957257493.5089535
2024,5,60,1,269994428.1900601,1503869778.4163775
2024,5,60,2,321336123.67006,1138077904.9981823
2024,5,70,1,259034036.15011647,1326534594.2476778
2024,5,70,2,328174573.4401886,1299172683.9876394
2024,5,80,0,1082.6799999999998,2410.12
2024,5,80,1,149808156.4000413,906201309.8195668
2024,5,80,2,262547761.87009382,1292370479.29809
2024,5,99,0,0.0,467671.92999999993
2024,5,99,1,191126.60999999932,1982614.620000039
2024,5,99,2,234950.39999999845,1742295.030000041
2024,6,0,1,259233571.7701209,674173819.0791978
2024,6,0,2,263072652.02008623,617906954.8091804
2024,6,20,1,101030242.3500827,288173978.1498309
2024,6,20,2,154588556.18015793,441026642.3092687
2024,6,30,0,0.0,210.57
2024,6,30,1,132087439.14012612,383916477.4496651
2024,6,30,2,210222180.44007432,642017207.5191157
2024,6,40,1,186097160.99006754,536611615.4994572
2024,6,40,2,261000887.68007228,725699646.4690709
2024,6,50,1,268017512.92004335,863686168.8888246
2024,6,50,2,332729435.6801223,987112523.2785406
2024,6,60,1,279090034.6200879,1450240805.1460092
2024,6,60,2,336218803.2501577,1150800605.0675092
2024,6,70,1,260076575.97012702,1311870192.187126
2024,6,70,2,332842201.60029984,1296895632.6671607
2024,6,80,0,2208.24,5511.239999999999
2024,6,80,1,145306157.3200483,891579546.6893295
2024,6,80,2,252214345.23009256,1268699931.6578166
2024,6,99,0,0.0,208541525.71999997
2024,6,99,1,183737.2599999997,7208997.72999982
2024,6,99,2,222382.87999999916,15861297.189999536
2024,7,0,0,0.0,546.39
2024,7,0,1,249888937.86018962,644899739.5290238
2024,7,0,2,255795590.22020426,606194818.3989375
2024,7,20,0,0.0,35.65
2024,7,20,1,108978572.51008375,308711162.3997503
2024,7,20,2,162771723.76015353,465812741.4290558
2024,7,30,1,139488662.02009657,404644108.3095541
2024,7,30,2,213099715.0301458,652295072.9087877
2024,7,40,1,189938922.07008776,550542025.1392975
2024,7,40,2,261152029.00014892,730556946.9887046
2024,7,50,0,0.0,24.5
2024,7,50,1,274429465.0701165,889707259.2183197
2024,7,50,2,337871039.14023834,1011463669.9480702
2024,7,60,0,133.18,380.52
2024,7,60,1,280021104.6601303,1670409986.9345157
2024,7,60,2,329588445.85026777,1161722875.606838
2024,7,70,0,0.0,59.88
2024,7,70,1,258769245.82017288,1350814977.9760587
2024,7,70,2,322394193.42035675,1300605959.3463244
2024,7,80,0,21438.819999999996,54851.96
2024,7,80,1,147721628.96003598,930072470.678903
2024,7,80,2,252906102.57014176,1314265997.446649
2024,7,99,0,0.0,709631.2999999999
2024,7,99,1,162038.76999999964,1705407.750000049
2024,7,99,2,211109.469999999,1586404.890000062
2024,8,0,0,987.8400000000001,3040.9500000000003
2024,8,0,1,187721635.06015757,471909557.3395167
2024,8,0,2,194990002.81015405,451093546.7693906
2024,8,20,1,76749512.81002468,235631977.47990224
2024,8,20,2,118206032.18014354,360096488.9294372
2024,8,30,0,0.0,53.0
2024,8,30,1,92039443.79005897,301374896.1998316
2024,8,30,2,141038090.61011583,482842318.7392225
2024,8,40,1,122600154.01010239,405079172.66956687
2024,8,40,2,167807211.1001063,522985508.8892346
2024,8,50,1,173505898.33009005,663472905.7890276
2024,8,50,2,211800802.00011647,729157251.6987327
2024,8,60,0,0.0,67.75
2024,8,60,1,174811880.8301018,1431315887.3560328
2024,8,60,2,201974150.84012848,863773826.2881745
2024,8,70,1,167803613.79006675,1080677896.918541
2024,8,70,2,206859138.12013233,1003184223.7384981
2024,8,80,0,9387.58,23911.12
2024,8,80,1,104407337.27002177,782162243.6792214
2024,8,80,2,185438266.30005947,1104366534.4483533
2024,8,99,0,0.0,418637.94999999995
2024,8,99,1,130217.27999999974,1453410.4200000288
2024,8,99,2,137804.01999999958,1246557.5300000217
2024,9,0,0,0.0,26.5
2024,9,0,1,275618766.78011465,680079441.8792306
2024,9,0,2,278936430.7700682,629479477.7491866
2024,9,20,1,100459417.24008518,288050301.8498544
2024,9,20,2,154828379.50013092,443535023.39933294
2024,9,30,1,131631856.96012114,386365229.8197123
2024,9,30,2,205251740.55008757,638763207.9792058
2024,9,40,1,186822522.93003878,538572560.8595033
2024,9,40,2,256321019.94007376,720844932.5691421
2024,9,50,1,262178231.33004424,857176086.6490221
2024,9,50,2,318025392.4900794,969016806.0487242
2024,9,60,1,267694340.25007048,1466392362.28643
2024,9,60,2,317365148.83010614,1137055607.3680208
2024,9,70,1,247661286.56012437,1304169792.407717
2024,9,70,2,314593267.6802178,1286104987.2975955
2024,9,80,0,178.98,398.4
2024,9,80,1,139355016.28005052,884775435.6994731
2024,9,80,2,238432411.10007158,1251763338.6481838
2024,9,99,0,0.0,206536777.7
2024,9,99,1,160923.8799999994,21006780.219999816
2024,9,99,2,182787.71999999983,6589961.459999862
2024,10,0,0,0.0,300.0
2024,10,0,1,284165140.4701326,716785017.6090797
2024,10,0,2,291534170.10012245,675965383.5091033
2024,10,20,1,102687128.70009299,298517513.8698412
2024,10,20,2,161419161.99013335,462780730.85924226
2024,10,30,0,0.0,26.5
2024,10,30,1,136019490.1501266,400426623.5396773
2024,10,30,2,216836688.73013043,672832958.109223
2024,10,40,1,191499544.86006504,553931383.2394812
2024,10,40,2,270758679.1201172,759969217.0891113
2024,10,50,1,277375824.60007143,899143109.0889535
2024,10,50,2,344827322.1801496,1037408432.0685995
2024,10,60,1,296515452.99012953,1574342935.7355435
2024,10,60,2,350650608.09019953,1230825432.4073277
2024,10,70,1,277260584.77018774,1409381019.4967346
2024,10,70,2,346748381.93033844,1381524903.606874
2024,10,80,0,4810.589999999999,18139.93
2024,10,80,1,152434783.42004937,942624932.8294085
2024,10,80,2,256589921.66013888,1312923516.2278428
2024,10,99,0,0.0,3406499.060000001
2024,10,99,1,175950.32999999938,2175360.1100000446
2024,10,99,2,212389.99999999884,1712094.85000005
2024,11,0,1,236282650.910122,600990348.7894441
2024,11,0,2,245613815.27011484,569091391.5993693
2024,11,20,1,84203265.27004158,253187613.11989015
2024,11,20,2,137655114.6901592,398819258.4594341
2024,11,30,1,113564814.61009155,343448532.9297665
2024,11,30,2,185159768.71010646,580697978.8593053
2024,11,40,1,162257343.66007343,477495737.0195931
2024,11,40,2,231449797.95009115,652975892.9992505
2024,11,50,1,231966045.23007432,764133771.9891363
2024,11,50,2,289742187.3401214,878098454.7088474
2024,11,60,1,249272412.97009003,1341755739.0469809
2024,11,60,2,300041433.08017266,1057649515.118351
2024,11,70,1,237316774.02014434,1210154404.3281112
2024,11,70,2,296937744.340234,1189242329.1379857
2024,11,80,0,270.66999999999996,602.53
2024,11,80,1,133765721.2800376,806146556.8694384
2024,11,80,2,225607215.44010365,1120483658.6486313
2024,11,99,0,0.0,199950429.54999992
2024,11,99,1,205698.8499999984,14026479.199999716
2024,11,99,2,225357.3199999984,16318806.089999652
2024,12,0,1,172442983.76008466,436087906.9397484
2024,12,0,2,179216577.50010574,419513255.7096665
2024,12,20,1,66286945.14999156,183772378.51996252
2024,12,20,2,106034037.61005512,288552541.7698149
2024,12,30,1,89191311.32002333,247076758.22992933
2024,12,30,2,140965803.5200749,405861593.74966395
2024,12,40,1,129779310.95004575,345951221.16981053
2024,12,40,2,180036445.95006382,470122226.40965915
2024,12,50,1,185847744.92005783,542842859.4295586
2024,12,50,2,227446516.20006746,629742674.6493846
2024,12,60,1,196870540.03006107,1054239741.7687987
2024,12,60,2,234185110.63008144,730109610.2191014
2024,12,70,1,181775121.73006546,807992357.7392713
2024,12,70,2,222682641.78009686,794238829.589249
2024,12,80,1,97663204.27000187,526653151.3397124
2024,12,80,2,157838157.44003734,703943696.9993936
2024,12,99,0,49.07,4588888.8599999985
2024,12,99,1,151376.56999999928,1156451.380000028
2024,12,99,2,218946.97999999762,1182979.5800000338
