SOI_ANN,SOI_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
2021.0,6.0,2.0,50.0,93.0,30815526.749998555,98766696.64000873,67951169.890001
2021.0,6.0,2.0,60.0,5.0,9443978.060000073,40673033.32000267,31229055.259999786
2021.0,6.0,2.0,60.0,11.0,61032234.73999374,184278043.93999523,123245809.19999798
2021.0,6.0,2.0,60.0,24.0,12356234.17999916,41215405.33000303,28859171.14999824
2021.0,6.0,2.0,60.0,27.0,14092215.319999069,45749507.93000299,31657292.60999863
2021.0,6.0,2.0,60.0,28.0,15728371.10999912,53782651.510005176,38054280.39999866
2021.0,6.0,2.0,60.0,32.0,27513540.45999847,103597572.38000904,76084031.9200001
2021.0,6.0,2.0,60.0,44.0,31165948.709997784,98994492.61001037,67828543.90000097
2021.0,6.0,2.0,60.0,52.0,16938888.269998923,53363152.93000397,36424264.65999734
2021.0,6.0,2.0,60.0,53.0,15170040.129999278,49808895.73000319,34638855.59999837
2021.0,6.0,2.0,60.0,75.0,31002909.28999853,103134896.5000095,72131987.21000004
2021.0,6.0,2.0,60.0,76.0,31117686.81999778,108651400.41001022,77533713.59000057
2021.0,6.0,2.0,60.0,84.0,39706918.37999803,122212801.47001217,82505883.08999972
2021.0,6.0,2.0,60.0,93.0,31969462.779997997,114408815.30001116,82439352.51999997
2021.0,6.0,2.0,70.0,5.0,6656111.860000084,36232331.529999934,29576219.66999964
2021.0,6.0,2.0,70.0,11.0,51769778.76999418,170741645.57999563,118971866.80999938
2021.0,6.0,2.0,70.0,24.0,12004212.539999409,43515858.52999921,31511645.989997454
2021.0,6.0,2.0,70.0,27.0,13659171.099999437,49215674.44999941,35556503.34999714
2021.0,6.0,2.0,70.0,28.0,14618836.039999468,54944318.39999914,40325482.359998204
2021.0,6.0,2.0,70.0,32.0,25237773.729999386,102154119.28999865,76916345.5599989
2021.0,6.0,2.0,70.0,44.0,27787336.069999173,97048573.52000019,69261237.45000081
2021.0,6.0,2.0,70.0,52.0,16021076.399999537,55545776.21999958,39524699.81999763
2021.0,6.0,2.0,70.0,53.0,14914165.099999217,54410042.770000234,39495877.669998035
2021.0,6.0,2.0,70.0,75.0,31145125.479999688,115306804.61999883,84161679.13999994
2021.0,6.0,2.0,70.0,76.0,30864390.45999942,122287258.25999771,91422867.79999912
2021.0,6.0,2.0,70.0,84.0,38666816.629997365,132866336.46999818,94199519.83999904
2021.0,6.0,2.0,70.0,93.0,32287057.779999793,132244854.4499974,99957796.66999799
2021.0,6.0,2.0,80.0,5.0,5053359.769999978,39918547.95000068,34865188.17999981
2021.0,6.0,2.0,80.0,11.0,39685541.319997884,168168674.6600016,128483133.33999915
2021.0,6.0,2.0,80.0,24.0,9633055.869999671,41716315.38999931,32083259.51999824
2021.0,6.0,2.0,80.0,27.0,11042354.529999588,48159717.52999984,37117362.99999855
2021.0,6.0,2.0,80.0,28.0,11829021.299999638,54866580.479999796,43037559.179998845
2021.0,6.0,2.0,80.0,32.0,20392646.45999926,102146733.02999894,81754086.56999987
2021.0,6.0,2.0,80.0,44.0,24390941.90999932,97580285.36000086,73189343.45000125
2021.0,6.0,2.0,80.0,52.0,13090239.629999498,55149597.70999927,42059358.07999819
2021.0,6.0,2.0,80.0,53.0,12502340.789999591,61970886.499999724,49468545.70999888
2021.0,6.0,2.0,80.0,75.0,26444721.26999966,129690720.28999957,103245999.01999907
2021.0,6.0,2.0,80.0,76.0,27485701.639999274,149425736.81999692,121940035.17999914
2021.0,6.0,2.0,80.0,84.0,30888031.629999593,136111445.90999815,105223414.27999987
2021.0,6.0,2.0,80.0,93.0,29467307.729999803,169545260.8100005,140077953.0800012
2021.0,6.0,2.0,99.0,5.0,90.81,1002.6300000000001,911.8199999999999
2021.0,6.0,2.0,99.0,11.0,5008.629999999999,26368.65000000001,21360.020000000022
2021.0,6.0,2.0,99.0,24.0,10997.02000000001,65354.600000000006,54357.580000000045
2021.0,6.0,2.0,99.0,27.0,6471.780000000003,41862.159999999974,35390.37999999999
2021.0,6.0,2.0,99.0,28.0,1789.410000000001,16538.02000000001,14748.610000000011
2021.0,6.0,2.0,99.0,32.0,4722.649999999998,29764.57000000001,25041.92
2021.0,6.0,2.0,99.0,44.0,6807.959999999999,982500.5900000004,975692.6300000008
2021.0,6.0,2.0,99.0,52.0,4336.079999999999,19959.40000000002,15623.31999999999
2021.0,6.0,2.0,99.0,53.0,2072.4199999999996,6329.55,4257.129999999998
2021.0,6.0,2.0,99.0,75.0,43875.11000000002,269095.5300000003,225220.41999999978
2021.0,6.0,2.0,99.0,76.0,121162.88999999975,757551.510000006,636388.6200000047
2021.0,6.0,2.0,99.0,84.0,26880.579999999987,856409.5700000012,829528.9900000014
2021.0,6.0,2.0,99.0,93.0,104276.05999999984,631740.430000003,527464.370000002
2021.0,6.0,9.0,0.0,76.0,14.44,48.120000000000005,33.68
2021.0,7.0,0.0,0.0,5.0,1821.9699999999998,9668.32,7846.349999999999
2021.0,7.0,0.0,0.0,11.0,1926.8399999999997,9678.72,7751.880000000002
2021.0,7.0,0.0,0.0,24.0,1302.79,7359.24,6056.45
2021.0,7.0,0.0,0.0,28.0,459.59000000000003,2309.08,1849.49
2021.0,7.0,0.0,0.0,32.0,1422.33,7145.04,5722.710000000001
2021.0,7.0,0.0,0.0,44.0,859.59,2309.08,1449.49
2021.0,7.0,0.0,0.0,52.0,1005.5800000000002,5050.16,4044.58
2021.0,7.0,0.0,0.0,53.0,456.47,3085.1099999999997,2628.64
2021.0,7.0,0.0,0.0,75.0,459.59000000000003,2309.08,1849.49
2021.0,7.0,0.0,0.0,76.0,2341.829999999999,11764.800000000001,9422.970000000001
2021.0,7.0,0.0,0.0,84.0,459.59000000000003,2309.08,1849.49
2021.0,7.0,0.0,80.0,5.0,36.139999999999986,496.62,460.48
2021.0,7.0,0.0,80.0,11.0,2335.7599999999998,8556.23,6220.47
2021.0,7.0,0.0,80.0,24.0,589.69,1482.72,893.03
2021.0,7.0,0.0,80.0,27.0,534.9200000000001,1345.58,810.6600000000001
2021.0,7.0,0.0,80.0,28.0,1211.8200000000002,3050.19,1838.3700000000003
2021.0,7.0,0.0,80.0,32.0,1566.88,5276.67,3709.79
2021.0,7.0,0.0,80.0,44.0,3510.72,10729.92,7219.200000000001
2021.0,7.0,0.0,80.0,52.0,1454.91,4175.8099999999995,2720.9
2021.0,7.0,0.0,80.0,53.0,139.79,351.83,212.04
2021.0,7.0,0.0,80.0,75.0,1017.8,2967.48,1949.68
2021.0,7.0,0.0,80.0,76.0,3530.9000000000005,9322.33,5791.43
2021.0,7.0,0.0,80.0,84.0,1558.4899999999998,4079.69,2521.2
2021.0,7.0,0.0,80.0,93.0,2169.29,5459.25,3289.96
2021.0,7.0,1.0,0.0,5.0,5795401.380000053,19741224.939998817,13945823.559999956
2021.0,7.0,1.0,0.0,11.0,42021543.17999603,115723369.82000412,73701826.63999644
2021.0,7.0,1.0,0.0,24.0,6571791.14999993,17830598.48999812,11258807.34000013
2021.0,7.0,1.0,0.0,27.0,6629171.980000062,17949317.289998125,11320145.310000122
2021.0,7.0,1.0,0.0,28.0,8598441.71999993,25933155.239998676,17334713.52000057
2021.0,7.0,1.0,0.0,32.0,18091759.699998964,50278786.49000133,32187026.789997127
2021.0,7.0,1.0,0.0,44.0,16964412.289998934,44529681.75000111,27565269.459998485
2021.0,7.0,1.0,0.0,52.0,10291688.749999806,28463407.04999837,18171718.300000116
2021.0,7.0,1.0,0.0,53.0,8105664.209999881,23375434.649998672,15269770.440000325
2021.0,7.0,1.0,0.0,75.0,15165410.169999247,42983123.69000009,27817713.51999781
2021.0,7.0,1.0,0.0,76.0,16334580.269999027,48518852.38000099,32184272.10999694
2021.0,7.0,1.0,0.0,84.0,24376090.599998683,67373929.11000405,42997838.50999643
2021.0,7.0,1.0,0.0,93.0,16422664.579999225,49146181.270001315,32723516.689997718
2021.0,7.0,1.0,20.0,5.0,1940473.999999971,8307856.739999686,6367382.739999978
2021.0,7.0,1.0,20.0,11.0,22095950.649998557,72077643.90000916,49981693.24999661
2021.0,7.0,1.0,20.0,24.0,2542136.9900000636,8588817.02999897,6046680.039999952
2021.0,7.0,1.0,20.0,27.0,2831332.510000058,9573911.159998847,6742578.649999871
2021.0,7.0,1.0,20.0,28.0,3472981.7200000896,12244562.289998634,8771580.56999986
2021.0,7.0,1.0,20.0,32.0,7289381.589999942,26078396.629999544,18789015.0399998
2021.0,7.0,1.0,20.0,44.0,7266341.679999975,24308923.87999962,17042582.199999966
2021.0,7.0,1.0,20.0,52.0,3830443.4900000673,13947053.559998292,10116610.069999978
2021.0,7.0,1.0,20.0,53.0,3167431.80000006,11830559.12999869,8663127.329999834
2021.0,7.0,1.0,20.0,75.0,6254601.63,22786835.049999084,16532233.419999754
2021.0,7.0,1.0,20.0,76.0,7027995.279999866,27208698.639999744,20180703.35999907
2021.0,7.0,1.0,20.0,84.0,10134962.929999508,34354638.9100007,24219675.9799986
2021.0,7.0,1.0,20.0,93.0,7326539.719999912,29677595.47000044,22351055.74999926
2021.0,7.0,1.0,30.0,5.0,2655052.0799999735,11167104.229999432,8512052.14999993
2021.0,7.0,1.0,30.0,11.0,30151274.189998675,88947215.5100084,58795941.31999891
2021.0,7.0,1.0,30.0,24.0,3418417.220000057,11523227.70999872,8104810.489999794
2021.0,7.0,1.0,30.0,27.0,3860354.7300000642,12718186.78999872,8857832.05999977
2021.0,7.0,1.0,30.0,28.0,4773084.4800000535,16159456.999998447,11386372.519999983
2021.0,7.0,1.0,30.0,32.0,9907508.159999708,34481006.15000108,24573497.989998754
2021.0,7.0,1.0,30.0,44.0,9956507.449999752,31847738.920000378,21891231.469999548
2021.0,7.0,1.0,30.0,52.0,4961859.350000015,17287583.719998345,12325724.369999962
2021.0,7.0,1.0,30.0,53.0,4179978.6600000663,14493484.96999866,10313506.309999991
2021.0,7.0,1.0,30.0,75.0,8077785.619999963,28273527.699999873,20195742.079999328
2021.0,7.0,1.0,30.0,76.0,9230206.879999695,33107390.300000384,23877183.419998582
2021.0,7.0,1.0,30.0,84.0,13645845.58999945,42989678.27000203,29343832.67999805
2021.0,7.0,1.0,30.0,93.0,9980016.559999676,35956667.110000975,25976650.549998846
2021.0,7.0,1.0,40.0,5.0,4225459.250000001,16448903.439998848,12223444.189999808
2021.0,7.0,1.0,40.0,11.0,38308493.05999725,107745376.88000785,69436883.81999853
2021.0,7.0,1.0,40.0,24.0,5448389.650000037,16798554.29999816,11350164.649999857
2021.0,7.0,1.0,40.0,27.0,5969092.159999976,18248144.239998553,12279052.079999749
2021.0,7.0,1.0,40.0,28.0,6998295.55,22223001.049999192,15224705.500000041
2021.0,7.0,1.0,40.0,32.0,14488685.649999393,47897662.22000361,33408976.569998056
2021.0,7.0,1.0,40.0,44.0,14551335.969999326,43476169.14000273,28924833.169998813
2021.0,7.0,1.0,40.0,52.0,7931698.309999985,24459796.139999762,16528097.829999864
2021.0,7.0,1.0,40.0,53.0,6612333.34999991,21080155.059999354,14467821.709999733
2021.0,7.0,1.0,40.0,75.0,13046148.949999474,41879487.31000198,28833338.359998
2021.0,7.0,1.0,40.0,76.0,13852129.19999938,46385062.220003374,32532933.019997425
2021.0,7.0,1.0,40.0,84.0,19975680.259999197,58208968.2400059,38233287.979998045
2021.0,7.0,1.0,40.0,93.0,14115486.66999953,47708809.96000348,33593323.28999764
2021.0,7.0,1.0,50.0,5.0,6649191.249999994,29469007.250000145,22819815.99999979
2021.0,7.0,1.0,50.0,11.0,48500952.019995995,145918757.1200078,97417805.0999963
2021.0,7.0,1.0,50.0,24.0,8286191.809999921,27350065.949999962,19063874.13999901
2021.0,7.0,1.0,50.0,27.0,9534399.609999768,30759463.77000055,21225064.159999285
2021.0,7.0,1.0,50.0,28.0,10357923.259999894,35542133.45000099,25184210.189998984
2021.0,7.0,1.0,50.0,32.0,19894856.549999207,73496507.21000856,53601650.660001226
2021.0,7.0,1.0,50.0,44.0,22121046.719999343,71249244.15000787,49128197.4300006
2021.0,7.0,1.0,50.0,52.0,11320579.609999673,36627268.95000144,25306689.33999896
2021.0,7.0,1.0,50.0,53.0,9599127.35999981,32301968.270000238,22702840.909998927
2021.0,7.0,1.0,50.0,75.0,19662975.67999933,66804290.17000725,47141314.48999942
2021.0,7.0,1.0,50.0,76.0,20636445.99999923,74092561.37000799,53456115.36999964
2021.0,7.0,1.0,50.0,84.0,29205957.489998695,89087918.91000882,59881961.420000225
2021.0,7.0,1.0,50.0,93.0,21283583.51999902,77876432.45000766,56592848.92999953
2021.0,7.0,1.0,60.0,5.0,6874785.650000005,47084386.27000312,40209600.62000025
2021.0,7.0,1.0,60.0,11.0,40276174.059996724,218541576.32998106,178265402.2699999
2021.0,7.0,1.0,60.0,24.0,8795116.51999991,46138185.800004676,37343069.27999884
2021.0,7.0,1.0,60.0,27.0,10511168.919999715,53341749.11000501,42830580.18999945
2021.0,7.0,1.0,60.0,28.0,11199459.259999663,56542983.52000673,45343524.259999484
2021.0,7.0,1.0,60.0,32.0,19219940.58999919,113990138.2800063,94770197.6899991
2021.0,7.0,1.0,60.0,44.0,23389106.929999083,100971205.98000672,77582099.05000183
2021.0,7.0,1.0,60.0,52.0,11878185.93999958,57312815.83000585,45434629.88999944
2021.0,7.0,1.0,60.0,53.0,10646410.169999735,53956416.66000551,43310006.48999943
2021.0,7.0,1.0,60.0,75.0,22706143.549998976,116583267.90000647,93877124.34999703
2021.0,7.0,1.0,60.0,76.0,22393140.399999294,120864258.61000815,98471118.20999894
2021.0,7.0,1.0,60.0,84.0,28379083.56999875,132646205.5400079,104267121.96999654
2021.0,7.0,1.0,60.0,93.0,21955548.90999911,128632310.27001041,106676761.3599979
2021.0,7.0,1.0,70.0,5.0,4590922.909999937,32274242.029999394,27683319.11999936
2021.0,7.0,1.0,70.0,11.0,30150753.460000135,137904448.8299905,107753695.36999351
2021.0,7.0,1.0,70.0,24.0,8370721.789999647,41182597.3099987,32811875.51999678
2021.0,7.0,1.0,70.0,27.0,9984475.509999719,46779461.47000021,36794985.959997565
2021.0,7.0,1.0,70.0,28.0,9998943.189999742,49396980.77999977,39398037.5899976
2021.0,7.0,1.0,70.0,32.0,16240861.709999489,88259348.23999766,72018486.5300013
2021.0,7.0,1.0,70.0,44.0,20110622.309999872,88690158.59999888,68579536.2900016
2021.0,7.0,1.0,70.0,52.0,11084005.969999772,50674859.870000176,39590853.89999806
2021.0,7.0,1.0,70.0,53.0,9921015.90999978,49521299.65000029,39600283.73999874
2021.0,7.0,1.0,70.0,75.0,22235682.43999991,107626144.03999606,85390461.59999904
2021.0,7.0,1.0,70.0,76.0,21847693.029999793,113936476.71999411,92088783.68999766
2021.0,7.0,1.0,70.0,84.0,27249991.60000031,119007109.47999385,91757117.88000001
2021.0,7.0,1.0,70.0,93.0,21390922.67999966,112704273.58999507,91313350.90999779
2021.0,7.0,1.0,80.0,5.0,2835859.6799999513,23766001.309999343,20930141.629999526
2021.0,7.0,1.0,80.0,11.0,18759852.819999684,99264904.03999797,80505051.22000149
2021.0,7.0,1.0,80.0,24.0,5282140.869999893,28656354.499998204,23374213.629998542
2021.0,7.0,1.0,80.0,27.0,5934949.419999858,31112298.41999853,25177348.99999817
2021.0,7.0,1.0,80.0,28.0,5900260.659999932,32345550.649998847,26445289.989998646
2021.0,7.0,1.0,80.0,32.0,9004973.789999785,53112203.59000036,44107229.79999928
2021.0,7.0,1.0,80.0,44.0,12489966.589999696,59648447.410002306,47158480.8200003
2021.0,7.0,1.0,80.0,52.0,7007445.529999873,36230510.759998985,29223065.229998305
2021.0,7.0,1.0,80.0,53.0,5917749.799999945,35322315.709998846,29404565.909998592
2021.0,7.0,1.0,80.0,75.0,13942998.239999745,81480122.61999924,67537124.38000092
2021.0,7.0,1.0,80.0,76.0,14495916.829999788,93183908.1099996,78687991.27999942
2021.0,7.0,1.0,80.0,84.0,16400213.89999955,84017920.06999987,67617706.17000112
2021.0,7.0,1.0,80.0,93.0,15103750.709999694,96743879.29999869,81640128.58999996
2021.0,7.0,1.0,99.0,5.0,367.71,5454.16,5086.45
2021.0,7.0,1.0,99.0,11.0,7640.279999999998,278858.30000000057,271218.02
2021.0,7.0,1.0,99.0,24.0,10548.510000000002,73003.37000000004,62454.859999999986
2021.0,7.0,1.0,99.0,27.0,8173.509999999999,35017.34000000002,26843.830000000027
2021.0,7.0,1.0,99.0,28.0,852.2600000000002,8065.210000000011,7212.950000000004
2021.0,7.0,1.0,99.0,32.0,8148.3600000000015,35260.90999999999,27112.55000000001
2021.0,7.0,1.0,99.0,44.0,7895.830000000003,121597.62,113701.78999999992
2021.0,7.0,1.0,99.0,52.0,4917.160000000002,22641.54000000002,17724.380000000012
2021.0,7.0,1.0,99.0,53.0,909.9399999999996,18762.899999999998,17852.959999999995
2021.0,7.0,1.0,99.0,75.0,27329.370000000028,246316.9400000002,218987.57
2021.0,7.0,1.0,99.0,76.0,82607.94000000005,728779.9200000041,646171.9800000034
2021.0,7.0,1.0,99.0,84.0,18081.289999999997,314522.79000000114,296441.5000000008
2021.0,7.0,1.0,99.0,93.0,79098.76000000002,1001416.4500000059,922317.6900000045
2021.0,7.0,2.0,0.0,5.0,6121328.289999984,18915988.739998635,12794660.45000009
2021.0,7.0,2.0,0.0,11.0,41318487.38999594,102786435.28000593,61467947.8899948
2021.0,7.0,2.0,0.0,24.0,7056910.650000035,17503066.889997616,10446156.2400002
2021.0,7.0,2.0,0.0,27.0,7204872.689999929,18153828.01999764,10948955.32999998
2021.0,7.0,2.0,0.0,28.0,9280359.069999864,24736281.449998893,15455922.38000028
2021.0,7.0,2.0,0.0,32.0,18961573.959998593,49029102.750002734,30067528.789997473
2021.0,7.0,2.0,0.0,44.0,18136185.779998798,44603771.77000162,26467585.989998166
2021.0,7.0,2.0,0.0,52.0,10772621.939999597,27464674.75999928,16692052.82000025
2021.0,7.0,2.0,0.0,53.0,8553281.539999994,23000509.63999926,14447228.10000026
2021.0,7.0,2.0,0.0,75.0,15984174.599999128,41123259.600001164,25139084.999998502
2021.0,7.0,2.0,0.0,76.0,16798123.67999869,45796042.800001405,28997919.11999798
2021.0,7.0,2.0,0.0,84.0,25110915.859998386,63305472.35000398,38194556.48999692
2021.0,7.0,2.0,0.0,93.0,16805708.489998836,46711194.42000134,29905485.92999745
2021.0,7.0,2.0,20.0,5.0,4007230.960000015,15745283.879998501,11738052.920000013
2021.0,7.0,2.0,20.0,11.0,33954263.92999632,101593642.7700121,67639378.83999725
2021.0,7.0,2.0,20.0,24.0,4029052.980000119,13611348.009997629,9582295.029999973
2021.0,7.0,2.0,20.0,27.0,4394699.350000093,14906140.259997629,10511440.90999991
2021.0,7.0,2.0,20.0,28.0,5537109.520000009,19303064.439998277,13765954.920000007
2021.0,7.0,2.0,20.0,32.0,11531368.619999519,40161193.79000243,28629825.1699972
2021.0,7.0,2.0,20.0,44.0,11236048.359999433,36582107.450002454,25346059.089998275
2021.0,7.0,2.0,20.0,52.0,6119856.540000058,22231360.399999112,16111503.859999971
2021.0,7.0,2.0,20.0,53.0,4912994.700000088,17893698.609998185,12980703.909999965
2021.0,7.0,2.0,20.0,75.0,9778620.629999645,34281776.630001284,24503155.999997944
2021.0,7.0,2.0,20.0,76.0,10722035.969999377,41357539.84000415,30635503.86999669
2021.0,7.0,2.0,20.0,84.0,15669384.909998441,51264439.410006054,35595054.499996394
2021.0,7.0,2.0,20.0,93.0,11131037.829999462,42085496.66000386,30954458.829997074
2021.0,7.0,2.0,30.0,5.0,5483315.7200000705,21153043.92999947,15669728.20999966
2021.0,7.0,2.0,30.0,11.0,49784723.969994955,142731941.69001162,92947217.71999593
2021.0,7.0,2.0,30.0,24.0,5323513.339999985,18252920.36999797,12929407.029999675
2021.0,7.0,2.0,30.0,27.0,5554288.30000002,18867970.859998357,13313682.559999917
2021.0,7.0,2.0,30.0,28.0,6979073.260000059,24311105.129999354,17332031.869999755
2021.0,7.0,2.0,30.0,32.0,14715178.329998963,51728148.760005236,37012970.429997265
2021.0,7.0,2.0,30.0,44.0,14769959.529999034,48333834.430004835,33563874.89999782
2021.0,7.0,2.0,30.0,52.0,7823304.499999996,28422823.07000059,20599518.56999908
2021.0,7.0,2.0,30.0,53.0,6108465.1099999985,23003990.459999338,16895525.349999826
2021.0,7.0,2.0,30.0,75.0,13036676.699999316,46046545.480004795,33009868.7799973
2021.0,7.0,2.0,30.0,76.0,14116902.419999316,53875206.18000739,39758303.75999801
2021.0,7.0,2.0,30.0,84.0,21067421.909998506,69496610.59000908,48429188.67999836
2021.0,7.0,2.0,30.0,93.0,15595301.31999895,56059258.53000626,40463957.20999757
2021.0,7.0,2.0,40.0,5.0,6985632.500000051,24783960.31999971,17798327.8199999
2021.0,7.0,2.0,40.0,11.0,53738442.41999493,138282899.32001054,84544456.89999382
2021.0,7.0,2.0,40.0,24.0,7252977.75999997,21521130.29999876,14268152.539999923
2021.0,7.0,2.0,40.0,27.0,7993503.0199999735,23499074.559999388,15505571.539999943
2021.0,7.0,2.0,40.0,28.0,9232578.939999945,27893836.16000009,18661257.219999786
2021.0,7.0,2.0,40.0,32.0,19176775.54999876,59369512.6600065,40192737.10999802
2021.0,7.0,2.0,40.0,44.0,18783324.259998877,54406539.590006426,35623215.329997696
2021.0,7.0,2.0,40.0,52.0,10478034.529999642,30704729.740000527,20226695.209999174
2021.0,7.0,2.0,40.0,53.0,8470429.380000042,26298056.14999972,17827626.769999478
2021.0,7.0,2.0,40.0,75.0,17729167.36999892,53429048.31000531,35699880.93999759
2021.0,7.0,2.0,40.0,76.0,18471547.599999014,58980189.58000618,40508641.979997896
2021.0,7.0,2.0,40.0,84.0,26835010.749998376,74375397.79000805,47540387.039997995
2021.0,7.0,2.0,40.0,93.0,19643117.09999902,62227809.67000722,42584692.56999772
2021.0,7.0,2.0,50.0,5.0,9182939.380000116,35258588.98000081,26075649.5999993
2021.0,7.0,2.0,50.0,11.0,61521171.589993924,164858568.2300038,103337396.6399921
2021.0,7.0,2.0,50.0,24.0,10235852.149999756,30957970.040000204,20722117.88999908
2021.0,7.0,2.0,50.0,27.0,11331914.679999731,33681138.810000554,22349224.129998844
2021.0,7.0,2.0,50.0,28.0,12366742.369999742,39217757.75000218,26851015.37999838
2021.0,7.0,2.0,50.0,32.0,23529175.639998782,80000747.66000631,56471572.019998685
2021.0,7.0,2.0,50.0,44.0,25963085.95999852,76123209.1200092,50160123.16000038
2021.0,7.0,2.0,50.0,52.0,13354195.279999617,39106067.060002424,25751871.779998377
2021.0,7.0,2.0,50.0,53.0,11631056.429999724,35969825.58000108,24338769.14999879
2021.0,7.0,2.0,50.0,75.0,23894829.599998776,74666867.39000817,50772037.789998926
2021.0,7.0,2.0,50.0,76.0,24810861.07999913,81588711.23000818,56777850.14999928
2021.0,7.0,2.0,50.0,84.0,34762072.88999735,97520386.60000984,62758313.71000056
2021.0,7.0,2.0,50.0,93.0,26821039.739998534,88644677.04000907,61823637.29999927
2021.0,7.0,2.0,60.0,5.0,8403518.240000023,38056479.7400021,29652961.499999836
2021.0,7.0,2.0,60.0,11.0,49470252.30999418,159564692.46000788,110094440.14999513
2021.0,7.0,2.0,60.0,24.0,10318572.949999753,36065714.17000152,25747141.21999848
2021.0,7.0,2.0,60.0,27.0,11987700.989999736,40233281.63000239,28245580.63999815
2021.0,7.0,2.0,60.0,28.0,13147529.609999659,46363398.63000414,33215869.01999751
2021.0,7.0,2.0,60.0,32.0,23040843.029998623,91449673.80000979,68408830.77000092
2021.0,7.0,2.0,60.0,44.0,26877359.89999892,87751062.13000993,60873702.23000021
2021.0,7.0,2.0,60.0,52.0,13596719.589999568,44960335.89000458,31363616.299998015
2021.0,7.0,2.0,60.0,53.0,12317038.929999692,42898321.65000287,30581282.719997745
2021.0,7.0,2.0,60.0,75.0,25997057.269998625,90425641.34001039,64428584.07000035
2021.0,7.0,2.0,60.0,76.0,25738548.789998595,93189762.30001083,67451213.50999959
2021.0,7.0,2.0,60.0,84.0,33231467.189997595,105687930.70001018,72456463.50999835
2021.0,7.0,2.0,60.0,93.0,26615257.919998422,99320292.54001048,72705034.62000068
2021.0,7.0,2.0,70.0,5.0,5860076.630000015,34257586.7899998,28397510.15999962
2021.0,7.0,2.0,70.0,11.0,40049775.25999722,142855986.0199937,102806210.75999446
2021.0,7.0,2.0,70.0,24.0,10147477.889999656,37739401.279998206,27591923.38999677
2021.0,7.0,2.0,70.0,27.0,11723758.389999758,43667428.139999166,31943669.749996673
2021.0,7.0,2.0,70.0,28.0,12545249.289999839,48309006.45000007,35763757.15999629
2021.0,7.0,2.0,70.0,32.0,21024909.309999723,90389935.4999986,69365026.19000138
2021.0,7.0,2.0,70.0,44.0,24477072.88999978,86935131.22999938,62458058.34000186
2021.0,7.0,2.0,70.0,52.0,13386861.909999793,47715304.17999999,34328442.26999721
2021.0,7.0,2.0,70.0,53.0,12305127.619999792,47668658.289999194,35363530.66999748
2021.0,7.0,2.0,70.0,75.0,26420702.529999573,101896579.73999639,75475877.20999923
2021.0,7.0,2.0,70.0,76.0,26328893.789999742,107957825.07999617,81628931.2899989
2021.0,7.0,2.0,70.0,84.0,32632821.339999393,116932399.80999495,84299578.46999596
2021.0,7.0,2.0,70.0,93.0,27261511.619999204,116737637.19999465,89476125.57999825
2021.0,7.0,2.0,80.0,5.0,5051217.8299999675,39476493.33000146,34425275.50000021
2021.0,7.0,2.0,80.0,11.0,34321085.38999966,153244044.65999338,118922959.26999381
2021.0,7.0,2.0,80.0,24.0,8826258.789999701,38779365.75999802,29953106.96999746
2021.0,7.0,2.0,80.0,27.0,10223906.069999728,45045814.059999794,34821907.98999771
2021.0,7.0,2.0,80.0,28.0,11185080.399999736,51324845.000000276,40139764.59999825
2021.0,7.0,2.0,80.0,32.0,19501777.889999796,96368709.03999819,76866931.1499998
2021.0,7.0,2.0,80.0,44.0,23508481.759999786,93185150.84999827,69676669.0900016
2021.0,7.0,2.0,80.0,52.0,12052419.509999797,50961989.17000041,38909569.659997836
2021.0,7.0,2.0,80.0,53.0,11724172.679999774,58833848.63000124,47109675.94999936
2021.0,7.0,2.0,80.0,75.0,25074112.30999959,123622216.25999583,98548103.94999707
2021.0,7.0,2.0,80.0,76.0,25810590.4699996,141451199.429995,115640608.95999384
2021.0,7.0,2.0,80.0,84.0,28879259.319999725,128090243.08999589,99210983.7699989
2021.0,7.0,2.0,80.0,93.0,27842913.679999717,162395601.00999933,134552687.32999608
2021.0,7.0,2.0,99.0,5.0,107.29999999999998,59941.059999999976,59833.75999999998
2021.0,7.0,2.0,99.0,11.0,5370.290000000008,28195.809999999965,22825.520000000004
2021.0,7.0,2.0,99.0,24.0,8742.180000000002,57601.7,48859.520000000004
2021.0,7.0,2.0,99.0,27.0,3897.2000000000003,24498.55000000001,20601.35000000003
2021.0,7.0,2.0,99.0,28.0,1413.19,10081.730000000009,8668.540000000005
2021.0,7.0,2.0,99.0,32.0,3980.4399999999964,122158.97999999995,118178.53999999994
2021.0,7.0,2.0,99.0,44.0,5593.2200000000075,39575.54000000002,33982.320000000065
2021.0,7.0,2.0,99.0,52.0,2667.24,19658.29000000002,16991.049999999992
2021.0,7.0,2.0,99.0,53.0,1570.7400000000005,6504.390000000001,4933.650000000004
2021.0,7.0,2.0,99.0,75.0,33447.329999999994,231949.0100000003,198501.68
2021.0,7.0,2.0,99.0,76.0,117259.43999999967,737178.3900000057,619918.9500000032
2021.0,7.0,2.0,99.0,84.0,16310.860000000011,82351.70999999983,66040.85000000006
2021.0,7.0,2.0,99.0,93.0,88837.1199999999,617312.4300000045,528475.3100000015
2021.0,8.0,0.0,0.0,5.0,578.9100000000001,2593.5299999999997,2014.62
